produto,produto_nome,ocorrencias,rotulo
"629326 | CLORIDRATO DE TRAMADOL, CONCENTRAÇÃO: 2 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL, USO: USO VETERINÁRIO","629326 | CLORIDRATO DE TRAMADOL, CONCENTRAÇÃO: 2 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL, USO: USO VETERINÁRIO",1,"629326 | CLORIDRATO DE TRAMADOL, CONCENTRAÇÃO: 2 MG/ML, [P13431]"
"629340 | ULTRASSOM DIAGNÓSTICO PARA TELEMEDICINA, MODELO: DIGITAL, DE BOLSO, SEM FIO, TIPO USO: ADULTO E PEDIÁTRICO, FORMATO DO APARELHO: TIPO TRANSDUTOR, APLICAÇÃO: MÍNIMO LINEAR, CURVO/CONVEXO, MODO OPERAÇÃO: MÍNIMO B, M E DOPPLER COLORIDO, FAIXA FREQÜÊNCIA: C/ FAIXA FREQUÊNCIA AJUSTÁVEL, ALIMENTAÇÃO: BATERIA RECARREGÁVEL, ESTERILIDADE: REPROCESSÁVEL","629340 | ULTRASSOM DIAGNÓSTICO PARA TELEMEDICINA, MODELO: DIGITAL, DE BOLSO, SEM FIO, TIPO USO: ADULTO E PEDIÁTRICO, FORMATO DO APARELHO: TIPO TRANSDUTOR, APLICAÇÃO: MÍNIMO LINEAR, CURVO/CONVEXO, MODO OPERAÇÃO: MÍNIMO B, M E DOPPLER COLORIDO, FAIXA FREQÜÊNCIA: C/ FAIXA FREQUÊNCIA AJUSTÁVEL, ALIMENTAÇÃO: BATERIA RECARREGÁVEL, ESTERILIDADE: REPROCESSÁVEL",1,"629340 | ULTRASSOM DIAGNÓSTICO PARA TELEMEDICINA, MODEL [P13432]"
"629382 | PORTA LÂMINA, MATERIAL: FIBRA DE PAPELÃO TRATADO, CAPACIDADE: ATÉ 20 LÂMINAS, TIPO TAMPA: TAMPA ENCAIXE, ADICIONAL: ARQUIVO P/LÂMINAS DE VIDRO DE MICROSCOPIA/3 DOBRAS","629382 | PORTA LÂMINA, MATERIAL: FIBRA DE PAPELÃO TRATADO, CAPACIDADE: ATÉ 20 LÂMINAS, TIPO TAMPA: TAMPA ENCAIXE, ADICIONAL: ARQUIVO P/LÂMINAS DE VIDRO DE MICROSCOPIA/3 DOBRAS",1,"629382 | PORTA LÂMINA, MATERIAL: FIBRA DE PAPELÃO TRATA [P13433]"
"629680 | CATETER PERIFÉRICO MATERIAL CATETER: POLÍMERO RADIOPACO APLICAÇÃO: VENOSO MATERIAL AGULHA: AGULHA AÇO INOX DIAMETRO: 20 GAU COMPRIMENTO: LONGO, ACIMA DE 60 MM CONECTOR: CONECTOR PADRÃO COMPONENTE 1: CÂMARA REFLUXO C/ FILTRO COMPONENTE 2: C/ SISTEMA SEGURANÇA","629680 | CATETER PERIFÉRICO MATERIAL CATETER: POLÍMERO RADIOPACO APLICAÇÃO: VENOSO MATERIAL AGULHA: AGULHA AÇO INOX DIAMETRO: 20 GAU COMPRIMENTO: LONGO, ACIMA DE 60 MM CONECTOR: CONECTOR PADRÃO COMPONENTE 1: CÂMARA REFLUXO C/ FILTRO COMPONENTE 2: C/ SISTEMA SEGURANÇA",2,629680 | CATETER PERIFÉRICO MATERIAL CATETER: POLÍMERO  [P13434]
"629681 | CATETER PERIFÉRICO MATERIAL CATETER: POLÍMERO RADIOPACO APLICAÇÃO: VENOSO MATERIAL AGULHA: AGULHA AÇO INOX DIAMETRO: 18GAU COMPRIMENTO: LONGO, ACIMA DE 60 MM CONECTOR: CONECTOR PADRÃO COMPONENTE 1: CÂMARA REFLUXO C/ FILTRO COMPONENTE 2: C/ SISTEMA SEGURANÇA","629681 | CATETER PERIFÉRICO MATERIAL CATETER: POLÍMERO RADIOPACO APLICAÇÃO: VENOSO MATERIAL AGULHA: AGULHA AÇO INOX DIAMETRO: 18GAU COMPRIMENTO: LONGO, ACIMA DE 60 MM CONECTOR: CONECTOR PADRÃO COMPONENTE 1: CÂMARA REFLUXO C/ FILTRO COMPONENTE 2: C/ SISTEMA SEGURANÇA",2,629681 | CATETER PERIFÉRICO MATERIAL CATETER: POLÍMERO  [P13435]
"630108 | SOLUÇÃO USO MÉDICO, TIPO: ANTISSÉPTICA, COMPOSIÇÃO: &#192; BASE DE ETANOL E N-PROPANOL, OUTROS COMPONENTES: GLICERINA, PANTENOL, BISABOLOL E ALANTOÍNA, APLICAÇÃO: SOLUÇÃO P/ ANTISSEPSIA CIRÚRGICA DAS MÃOS","630108 | SOLUÇÃO USO MÉDICO, TIPO: ANTISSÉPTICA, COMPOSIÇÃO: &#192; BASE DE ETANOL E N-PROPANOL, OUTROS COMPONENTES: GLICERINA, PANTENOL, BISABOLOL E ALANTOÍNA, APLICAÇÃO: SOLUÇÃO P/ ANTISSEPSIA CIRÚRGICA DAS MÃOS",1,"630108 | SOLUÇÃO USO MÉDICO, TIPO: ANTISSÉPTICA, COMPOS [P13436]"
"630388 | SOTATERCEPTE, CONCENTRAÇÃO: 60 MG, FORMA FARMACÊUTICA: PÓ LIÓFILO P/ INJETÁVEL","630388 | SOTATERCEPTE, CONCENTRAÇÃO: 60 MG, FORMA FARMACÊUTICA: PÓ LIÓFILO P/ INJETÁVEL",1,"630388 | SOTATERCEPTE, CONCENTRAÇÃO: 60 MG, FORMA FARMA [P13437]"
"630389 | MOMELOTINIBE, CONCENTRAÇÃO: 100 MG","630389 | MOMELOTINIBE, CONCENTRAÇÃO: 100 MG",1,"630389 | MOMELOTINIBE, CONCENTRAÇÃO: 100 MG [P13438]"
"630391 | MOMELOTINIBE, CONCENTRAÇÃO: 200 MG","630391 | MOMELOTINIBE, CONCENTRAÇÃO: 200 MG",1,"630391 | MOMELOTINIBE, CONCENTRAÇÃO: 200 MG [P13439]"
"630423 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE: 60 ML, TIPO BICO: BICO COMPATÍVEL C/ VIA ENTERAL, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA, ADICIONAL: GRADUADA, NUMERADA, ESTERILIDADE: ESTÉRIL, USO ÚNICO, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL","630423 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE: 60 ML, TIPO BICO: BICO COMPATÍVEL C/ VIA ENTERAL, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA, ADICIONAL: GRADUADA, NUMERADA, ESTERILIDADE: ESTÉRIL, USO ÚNICO, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL",1,"630423 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE:  [P13440]"
"630424 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE: 20 ML, TIPO BICO: BICO COMPATÍVEL C/ VIA ENTERAL, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA, ADICIONAL: GRADUADA, NUMERADA, ESTERILIDADE: ESTÉRIL, USO ÚNICO, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL","630424 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE: 20 ML, TIPO BICO: BICO COMPATÍVEL C/ VIA ENTERAL, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA, ADICIONAL: GRADUADA, NUMERADA, ESTERILIDADE: ESTÉRIL, USO ÚNICO, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL",3,"630424 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE:  [P13441]"
"630425 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE: 10 ML, TIPO BICO: BICO COMPATÍVEL C/ VIA ENTERAL, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA, ADICIONAL: GRADUADA, NUMERADA, ESTERILIDADE: ESTÉRIL, USO ÚNICO, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL","630425 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE: 10 ML, TIPO BICO: BICO COMPATÍVEL C/ VIA ENTERAL, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA, ADICIONAL: GRADUADA, NUMERADA, ESTERILIDADE: ESTÉRIL, USO ÚNICO, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL",2,"630425 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE:  [P13442]"
"630426 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE: 5 ML, TIPO BICO: BICO COMPATÍVEL C/ VIA ENTERAL, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA, ADICIONAL: GRADUADA, NUMERADA, ESTERILIDADE: ESTÉRIL, USO ÚNICO, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL","630426 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE: 5 ML, TIPO BICO: BICO COMPATÍVEL C/ VIA ENTERAL, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA, ADICIONAL: GRADUADA, NUMERADA, ESTERILIDADE: ESTÉRIL, USO ÚNICO, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL",4,"630426 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE:  [P13443]"
"630427 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE: 3 ML, TIPO BICO: BICO COMPATÍVEL C/ VIA ENTERAL, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA, ADICIONAL: GRADUADA, NUMERADA, ESTERILIDADE: ESTÉRIL, USO ÚNICO, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL","630427 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE: 3 ML, TIPO BICO: BICO COMPATÍVEL C/ VIA ENTERAL, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA, ADICIONAL: GRADUADA, NUMERADA, ESTERILIDADE: ESTÉRIL, USO ÚNICO, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL",1,"630427 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE:  [P13444]"
"630428 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE: 1 ML, TIPO BICO: BICO COMPATÍVEL C/ VIA ENTERAL, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA, ADICIONAL: GRADUADA, NUMERADA, ESTERILIDADE: ESTÉRIL, USO ÚNICO, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL","630428 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE: 1 ML, TIPO BICO: BICO COMPATÍVEL C/ VIA ENTERAL, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA, ADICIONAL: GRADUADA, NUMERADA, ESTERILIDADE: ESTÉRIL, USO ÚNICO, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL",3,"630428 | SERINGA, MATERIAL: POLIPROPILENO, CAPACIDADE:  [P13445]"
"630689 | PINÇA CIRÚRGICA, MODELO 2: SACABOCADO, FORMATO PONTA: PONTA CURVA, TIPO PONTA: CONCHA, ADICIONAL: P/ DIREITA, HASTE: HASTE ANGULADA, COMPRIMENTO TOTAL: CERCA DE 10 CM, COMPONENTE: S/ CREMALHEIRA, MATERIAL: AÇO INOXIDÁVEL, ESTERILIDADE: ESTERILIZÁVEL","630689 | PINÇA CIRÚRGICA, MODELO 2: SACABOCADO, FORMATO PONTA: PONTA CURVA, TIPO PONTA: CONCHA, ADICIONAL: P/ DIREITA, HASTE: HASTE ANGULADA, COMPRIMENTO TOTAL: CERCA DE 10 CM, COMPONENTE: S/ CREMALHEIRA, MATERIAL: AÇO INOXIDÁVEL, ESTERILIDADE: ESTERILIZÁVEL",1,"630689 | PINÇA CIRÚRGICA, MODELO 2: SACABOCADO, FORMATO [P13446]"
"630827 | TERMÔMETRO CLÍNICO, AJUSTE: DIGITAL, INFRAVERMELHO, TIPO*: NÃO INVASIVO, ARTÉRIA TEMPORAL TAT, COMPONENTES: C/ ALARMES, COMPATÍVEL: C/ MONITOR MULTIPARÂMETRO, USO C/ FIO","630827 | TERMÔMETRO CLÍNICO, AJUSTE: DIGITAL, INFRAVERMELHO, TIPO*: NÃO INVASIVO, ARTÉRIA TEMPORAL TAT, COMPONENTES: C/ ALARMES, COMPATÍVEL: C/ MONITOR MULTIPARÂMETRO, USO C/ FIO",2,"630827 | TERMÔMETRO CLÍNICO, AJUSTE: DIGITAL, INFRAVERM [P13447]"
"630837 | <DIV CLASS=""EWA-RTELINE"">SONDA TRATO URINÁRIO, CARACTERÍSTICAS, MODELO: PROSTÁTICA, MATERIAL: SILICONE, CALIBRE: 16 FRENCH, VIAS: 2 VIAS, CONECTOR: CONECTOR PADRÃO, VOLUME: C/ BALÃO, TIPO PONTA: PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES: C/ ORIFÍCIOS LATERAIS, ESTERILIDADE: ESTÉRIL, DESCARTÁVEL, EMBALAGEM: EMBALAGEM INDIVIDUAL","630837 | <DIV CLASS=""EWA-RTELINE"">SONDA TRATO URINÁRIO, CARACTERÍSTICAS, MODELO: PROSTÁTICA, MATERIAL: SILICONE, CALIBRE: 16 FRENCH, VIAS: 2 VIAS, CONECTOR: CONECTOR PADRÃO, VOLUME: C/ BALÃO, TIPO PONTA: PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES: C/ ORIFÍCIOS LATERAIS, ESTERILIDADE: ESTÉRIL, DESCARTÁVEL, EMBALAGEM: EMBALAGEM INDIVIDUAL",1,"630837 | <DIV CLASS=""EWA-RTELINE"">SONDA TRATO URINÁRIO, [P13448]"
"630840 | <DIV CLASS=""EWA-RTELINE"">SONDA TRATO URINÁRIO, CARACTERÍSTICAS, MODELO: PROSTÁTICA, MATERIAL: SILICONE, CALIBRE: 22 FRENCH, VIAS: 2 VIAS, CONECTOR: CONECTOR PADRÃO, VOLUME: C/ BALÃO, TIPO PONTA: PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES: C/ ORIFÍCIOS LATERAIS, ESTERILIDADE: ESTÉRIL, DESCARTÁVEL, EMBALAGEM: EMBALAGEM INDIVIDUAL","630840 | <DIV CLASS=""EWA-RTELINE"">SONDA TRATO URINÁRIO, CARACTERÍSTICAS, MODELO: PROSTÁTICA, MATERIAL: SILICONE, CALIBRE: 22 FRENCH, VIAS: 2 VIAS, CONECTOR: CONECTOR PADRÃO, VOLUME: C/ BALÃO, TIPO PONTA: PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES: C/ ORIFÍCIOS LATERAIS, ESTERILIDADE: ESTÉRIL, DESCARTÁVEL, EMBALAGEM: EMBALAGEM INDIVIDUAL",1,"630840 | <DIV CLASS=""EWA-RTELINE"">SONDA TRATO URINÁRIO, [P13449]"
"630842 | <DIV CLASS=""EWA-RTELINE"">SONDA TRATO URINÁRIO, CARACTERÍSTICAS, MODELO: PROSTÁTICA, MATERIAL: SILICONE, CALIBRE: 16 FRENCH, VIAS: 3 VIAS, CONECTOR: CONECTOR PADRÃO, VOLUME: C/ BALÃO, TIPO PONTA: PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES: C/ ORIFÍCIOS LATERAIS, ESTERILIDADE: ESTÉRIL, DESCARTÁVEL, EMBALAGEM: EMBALAGEM INDIVIDUAL","630842 | <DIV CLASS=""EWA-RTELINE"">SONDA TRATO URINÁRIO, CARACTERÍSTICAS, MODELO: PROSTÁTICA, MATERIAL: SILICONE, CALIBRE: 16 FRENCH, VIAS: 3 VIAS, CONECTOR: CONECTOR PADRÃO, VOLUME: C/ BALÃO, TIPO PONTA: PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES: C/ ORIFÍCIOS LATERAIS, ESTERILIDADE: ESTÉRIL, DESCARTÁVEL, EMBALAGEM: EMBALAGEM INDIVIDUAL",2,"630842 | <DIV CLASS=""EWA-RTELINE"">SONDA TRATO URINÁRIO, [P13450]"
"630845 | <DIV CLASS=""EWA-RTELINE"">SONDA TRATO URINÁRIO, CARACTERÍSTICAS, MODELO: PROSTÁTICA, MATERIAL: SILICONE, CALIBRE: 22 FRENCH, VIAS: 3 VIAS, CONECTOR: CONECTOR PADRÃO, VOLUME: C/ BALÃO, TIPO PONTA: PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES: C/ ORIFÍCIOS LATERAIS, ESTERILIDADE: ESTÉRIL, DESCARTÁVEL, EMBALAGEM: EMBALAGEM INDIVIDUAL","630845 | <DIV CLASS=""EWA-RTELINE"">SONDA TRATO URINÁRIO, CARACTERÍSTICAS, MODELO: PROSTÁTICA, MATERIAL: SILICONE, CALIBRE: 22 FRENCH, VIAS: 3 VIAS, CONECTOR: CONECTOR PADRÃO, VOLUME: C/ BALÃO, TIPO PONTA: PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES: C/ ORIFÍCIOS LATERAIS, ESTERILIDADE: ESTÉRIL, DESCARTÁVEL, EMBALAGEM: EMBALAGEM INDIVIDUAL",1,"630845 | <DIV CLASS=""EWA-RTELINE"">SONDA TRATO URINÁRIO, [P13451]"
"630874 | SUPLEMENTO NUTRICIONAL, COMPONENTES: ÓLEO DE PEIXE, COMPONENTES ADICIONAIS: VITAMINAS E MINERAIS, OUTROS COMPONENTES: ISENTO GLÚTEN, COM SABOR","630874 | SUPLEMENTO NUTRICIONAL, COMPONENTES: ÓLEO DE PEIXE, COMPONENTES ADICIONAIS: VITAMINAS E MINERAIS, OUTROS COMPONENTES: ISENTO GLÚTEN, COM SABOR",1,"630874 | SUPLEMENTO NUTRICIONAL, COMPONENTES: ÓLEO DE P [P13452]"
630957 | FIO DE SUTURA AGULHADO: MATERIAL FIO: NYLON / POLIAMIDA PRETO; MODELO FIO: MONOFILAMENTAR; DIÂMETRO FIO: 4-0; COMPRIMENTO FIO: CERCA DE 45 CM; TIPO AGULHA: AGULHA 3/8 CÍRCULO; MODELO AGULHA: CORTANTE; COMPRIMENTO AGULHA: CERCA DE 40 MM; ESTERILIDADE: ESTÉRIL; APRESENTAÇÃO: EMBALAGEM INDIVIDUAL.&#160;,630957 | FIO DE SUTURA AGULHADO: MATERIAL FIO: NYLON / POLIAMIDA PRETO; MODELO FIO: MONOFILAMENTAR; DIÂMETRO FIO: 4-0; COMPRIMENTO FIO: CERCA DE 45 CM; TIPO AGULHA: AGULHA 3/8 CÍRCULO; MODELO AGULHA: CORTANTE; COMPRIMENTO AGULHA: CERCA DE 40 MM; ESTERILIDADE: ESTÉRIL; APRESENTAÇÃO: EMBALAGEM INDIVIDUAL.&#160;,4,630957 | FIO DE SUTURA AGULHADO: MATERIAL FIO: NYLON /  [P13453]
"630958 | FIO DE SUTURA AGULHADO, MATERIAL FIO: NYLON / POLIAMIDA PRETO, MODELO FIO: MONOFILAMENTAR, DIÂMETRO FIO: 2-0, COMPRIMENTO FIO: CERCA DE 45 CM, TIPO AGULHA: AGULHA 3/8 CÍRCULO, MODELO AGULHA: CORTANTE, COMPRIMENTO AGULHA: CERCA DE 40 MM, ESTERILIDADE: ESTÉRIL, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL","630958 | FIO DE SUTURA AGULHADO, MATERIAL FIO: NYLON / POLIAMIDA PRETO, MODELO FIO: MONOFILAMENTAR, DIÂMETRO FIO: 2-0, COMPRIMENTO FIO: CERCA DE 45 CM, TIPO AGULHA: AGULHA 3/8 CÍRCULO, MODELO AGULHA: CORTANTE, COMPRIMENTO AGULHA: CERCA DE 40 MM, ESTERILIDADE: ESTÉRIL, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL",4,"630958 | FIO DE SUTURA AGULHADO, MATERIAL FIO: NYLON /  [P13454]"
"631064 | CÂNULA DE TRAQUEOSTOMIA, MATERIAL*: PVC, TIPO: RADIOPACO, DIÂMETRO: 7 MM, CARACTERÍSTICAS ADICIONAIS*: C/ ASA DE FIXAÇÃO LATERAL FLEXÍVEL, ACESSÓRIOS: C/ FITA P/ FIXAÇÃO, ACESSÓRIOS 02: CONECTOR UNIVERSAL, COMPONENTES*: BALÃO DE ALTO VOLUME E BAIXA PRESSÃO, ESTERELIDADE: ESTÉRIL, DESCARTÁVEL, EMBALAGEM: EMBALAGEM INDIVIDUAL","631064 | CÂNULA DE TRAQUEOSTOMIA, MATERIAL*: PVC, TIPO: RADIOPACO, DIÂMETRO: 7 MM, CARACTERÍSTICAS ADICIONAIS*: C/ ASA DE FIXAÇÃO LATERAL FLEXÍVEL, ACESSÓRIOS: C/ FITA P/ FIXAÇÃO, ACESSÓRIOS 02: CONECTOR UNIVERSAL, COMPONENTES*: BALÃO DE ALTO VOLUME E BAIXA PRESSÃO, ESTERELIDADE: ESTÉRIL, DESCARTÁVEL, EMBALAGEM: EMBALAGEM INDIVIDUAL",2,"631064 | CÂNULA DE TRAQUEOSTOMIA, MATERIAL*: PVC, TIPO: [P13455]"
"631065 | CÂNULA DE TRAQUEOSTOMIA, MATERIAL*: PVC, TIPO: RADIOPACO, DIÂMETRO: 7,5 MM, CARACTERÍSTICAS ADICIONAIS*: C/ ASA DE FIXAÇÃO LATERAL FLEXÍVEL, ACESSÓRIOS: C/ FITA P/ FIXAÇÃO, ACESSÓRIOS 02: CONECTOR UNIVERSAL, COMPONENTES*: BALÃO DE ALTO VOLUME E BAIXA PRESSÃO, ESTERELIDADE: ESTÉRIL, DESCARTÁVEL, EMBALAGEM: EMBALAGEM INDIVIDUAL","631065 | CÂNULA DE TRAQUEOSTOMIA, MATERIAL*: PVC, TIPO: RADIOPACO, DIÂMETRO: 7,5 MM, CARACTERÍSTICAS ADICIONAIS*: C/ ASA DE FIXAÇÃO LATERAL FLEXÍVEL, ACESSÓRIOS: C/ FITA P/ FIXAÇÃO, ACESSÓRIOS 02: CONECTOR UNIVERSAL, COMPONENTES*: BALÃO DE ALTO VOLUME E BAIXA PRESSÃO, ESTERELIDADE: ESTÉRIL, DESCARTÁVEL, EMBALAGEM: EMBALAGEM INDIVIDUAL",2,"631065 | CÂNULA DE TRAQUEOSTOMIA, MATERIAL*: PVC, TIPO: [P13456]"
"631127 | DEXAMETASONA, CONCENTRAÇAO: 0,1 MG/ML, FORMA FARMACEUTICA: ELIXIR","631127 | DEXAMETASONA, CONCENTRAÇAO: 0,1 MG/ML, FORMA FARMACEUTICA: ELIXIR",4,"631127 | DEXAMETASONA, CONCENTRAÇAO: 0,1 MG/ML, FORMA F [P13457]"
"631255 | CANABIDIOL, COMPOSIÇÃO: ASSOCIADO AO TETRAHIDROCANABINOL (THC), CONCENTRAÇÃO: 100 MG/ML + 3 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO ORAL","631255 | CANABIDIOL, COMPOSIÇÃO: ASSOCIADO AO TETRAHIDROCANABINOL (THC), CONCENTRAÇÃO: 100 MG/ML + 3 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO ORAL",1,"631255 | CANABIDIOL, COMPOSIÇÃO: ASSOCIADO AO TETRAHIDR [P13458]"
"631422 | CAMA HOSPITALAR, MODELO: MECÂNICA, TIPO DE ACIONAMENTO: COMANDO MANUAL, CAPACIDADE DE CARGA MÁXIMA: ATÉ 150KG, MATERIAL ESTRUTURA: BASE METÁLICA, DIMENSÃO TOTAL (L X C): CERCA DE 90 X 200 CM, POSICIONAMENTO: DE 1 ATÉ 3 POSIÇÕES, MODELO DE GRADE LATERAL: C/ GRADES RETRÁTEIS, MODELO DE CABECEIRA / PESEIRA: FIXA, MODELO DO PÉ DA CAMA: PÉS FIXOS","631422 | CAMA HOSPITALAR, MODELO: MECÂNICA, TIPO DE ACIONAMENTO: COMANDO MANUAL, CAPACIDADE DE CARGA MÁXIMA: ATÉ 150KG, MATERIAL ESTRUTURA: BASE METÁLICA, DIMENSÃO TOTAL (L X C): CERCA DE 90 X 200 CM, POSICIONAMENTO: DE 1 ATÉ 3 POSIÇÕES, MODELO DE GRADE LATERAL: C/ GRADES RETRÁTEIS, MODELO DE CABECEIRA / PESEIRA: FIXA, MODELO DO PÉ DA CAMA: PÉS FIXOS",1,"631422 | CAMA HOSPITALAR, MODELO: MECÂNICA, TIPO DE ACI [P13459]"
"631449 | CAMA HOSPITALAR, MODELO: ELÉTRICA, TIPO DE ACIONAMENTO: COMANDO DIGITAL, CAPACIDADE DE CARGA MÁXIMA: DE 201 ATÉ 250 KG, MATERIAL ESTRUTURA: BASE METÁLICA, DIMENSÃO TOTAL (L X C): CERCA DE 90 X 200 CM, POSICIONAMENTO: MÍNIMO 3 POSIÇÕES, C/ FOWLER, MODELO DE GRADE LATERAL: C/ GRADES RETRÁTEIS, MODELO DE CABECEIRA / PESEIRA: REMOVÍVEL, MODELO DO PÉ DA CAMA: RODÍZIOS COM FREIO","631449 | CAMA HOSPITALAR, MODELO: ELÉTRICA, TIPO DE ACIONAMENTO: COMANDO DIGITAL, CAPACIDADE DE CARGA MÁXIMA: DE 201 ATÉ 250 KG, MATERIAL ESTRUTURA: BASE METÁLICA, DIMENSÃO TOTAL (L X C): CERCA DE 90 X 200 CM, POSICIONAMENTO: MÍNIMO 3 POSIÇÕES, C/ FOWLER, MODELO DE GRADE LATERAL: C/ GRADES RETRÁTEIS, MODELO DE CABECEIRA / PESEIRA: REMOVÍVEL, MODELO DO PÉ DA CAMA: RODÍZIOS COM FREIO",1,"631449 | CAMA HOSPITALAR, MODELO: ELÉTRICA, TIPO DE ACI [P13460]"
"631458 | CAMA HOSPITALAR, MODELO: ELÉTRICA, TIPO DE ACIONAMENTO: COMANDO DIGITAL, CAPACIDADE DE CARGA MÁXIMA: ATÉ 150KG, MATERIAL ESTRUTURA: BASE METÁLICA, DIMENSÃO TOTAL (L X C): CERCA DE 90 X 200 CM, POSICIONAMENTO: MÍNIMO 3 POSIÇÕES, C/ FOWLER E TRENDELENBURG, MODELO DE GRADE LATERAL: C/ GRADES RETRÁTEIS, MODELO DE CABECEIRA / PESEIRA: REMOVÍVEL, MODELO DO PÉ DA CAMA: RODÍZIOS COM FREIO","631458 | CAMA HOSPITALAR, MODELO: ELÉTRICA, TIPO DE ACIONAMENTO: COMANDO DIGITAL, CAPACIDADE DE CARGA MÁXIMA: ATÉ 150KG, MATERIAL ESTRUTURA: BASE METÁLICA, DIMENSÃO TOTAL (L X C): CERCA DE 90 X 200 CM, POSICIONAMENTO: MÍNIMO 3 POSIÇÕES, C/ FOWLER E TRENDELENBURG, MODELO DE GRADE LATERAL: C/ GRADES RETRÁTEIS, MODELO DE CABECEIRA / PESEIRA: REMOVÍVEL, MODELO DO PÉ DA CAMA: RODÍZIOS COM FREIO",1,"631458 | CAMA HOSPITALAR, MODELO: ELÉTRICA, TIPO DE ACI [P13461]"
"631466 | CAMA HOSPITALAR, MODELO: ELÉTRICA, TIPO DE ACIONAMENTO: COMANDO DIGITAL, CAPACIDADE DE CARGA MÁXIMA: DE 201 ATÉ 250 KG, MATERIAL ESTRUTURA: BASE METÁLICA, DIMENSÃO TOTAL (L X C): CERCA DE 90 X 200 CM, POSICIONAMENTO: MÍNIMO 3 POSIÇÕES, C/ FOWLER, TRENDELENBURG E CPR, MODELO DE GRADE LATERAL: C/ GRADES RETRÁTEIS, MODELO DE CABECEIRA / PESEIRA: REMOVÍVEL, MODELO DO PÉ DA CAMA: RODÍZIOS COM FREIO","631466 | CAMA HOSPITALAR, MODELO: ELÉTRICA, TIPO DE ACIONAMENTO: COMANDO DIGITAL, CAPACIDADE DE CARGA MÁXIMA: DE 201 ATÉ 250 KG, MATERIAL ESTRUTURA: BASE METÁLICA, DIMENSÃO TOTAL (L X C): CERCA DE 90 X 200 CM, POSICIONAMENTO: MÍNIMO 3 POSIÇÕES, C/ FOWLER, TRENDELENBURG E CPR, MODELO DE GRADE LATERAL: C/ GRADES RETRÁTEIS, MODELO DE CABECEIRA / PESEIRA: REMOVÍVEL, MODELO DO PÉ DA CAMA: RODÍZIOS COM FREIO",1,"631466 | CAMA HOSPITALAR, MODELO: ELÉTRICA, TIPO DE ACI [P13462]"
